ds,yhat,yhat_lower,yhat_upper
2015-06-05,7600065.192744244,5416617.635543695,9876290.406663995
2015-06-06,6686058.357301387,4280968.441918622,8912497.534940848
2015-06-07,620805.5846420415,-1721714.756109712,2966010.5334028285
2015-06-08,8862955.324411234,6547315.061893777,10958941.153716294
2015-06-09,8017513.991659649,5605432.510581711,10316475.024181154
2015-06-10,7555196.5178746395,5210708.215583119,9951510.304872748
2015-06-11,7249573.944325874,4975821.182665757,9478742.63392326
2015-06-12,7778080.496771975,5481609.829938794,9923312.581178669
2015-06-13,6842639.071285074,4444482.330624835,9105241.270606305
2015-06-14,752792.1388230808,-1516196.2423820694,3180712.43690148
2015-06-15,8967813.90031962,6823549.827568276,11383950.946432509
2015-06-16,8093391.883545168,5846158.702463791,10297950.246599544
2015-06-17,7600958.713533993,5371338.713723,9747828.579309221
2015-06-18,7264820.16645522,4768048.180241832,9428001.94743239
2015-06-19,7763142.501399133,5416318.791592489,10023055.440866683
2015-06-20,6798558.554650905,4584151.782810933,9050355.448763108
2015-06-21,681280.1439744644,-1552292.9590050825,2906366.890769418
2015-06-22,8871193.122518547,6494490.534856988,11112226.737384228
2015-06-23,7974523.736635671,5637969.308607365,10235081.953355635
2015-06-24,7463157.422943685,5005191.3913880875,9535935.065563
2015-06-25,7111756.488965577,4851463.692076623,9678196.586176038
2015-06-26,7598739.926479317,5139966.098522999,9929437.015315419
2015-06-27,6626885.0121518215,4412512.089448896,8820282.761817701
2015-06-28,506438.32282150537,-1834494.1978164052,2868487.056086758
2015-06-29,8697212.4937405,6481786.725116053,11069102.42764523
2015-06-30,7805257.273645589,5658530.883401717,9925110.763600193
2015-07-01,7302185.82494465,5159359.06311022,9776549.188256947
2015-07-02,6962302.4479408385,4667655.776003209,9321159.558785662
2015-07-03,7463594.641292109,5286534.214047625,9684932.99341859
2015-07-04,6508348.757335733,4091128.60493202,8894129.104110425
2015-07-05,406276.43591202516,-1877451.032639664,2572659.507208039
2015-07-06,8616627.668145584,6403022.384235086,10884555.418225545
2015-07-07,7744878.547430808,5309270.417664401,9891828.484737331
2015-07-08,7262074.156721569,4915526.617134972,9401077.348410163
2015-07-09,6941972.281700305,4683144.99805468,9243205.779616244
2015-07-10,7462050.39953934,4963829.372377535,9793959.940028008
2015-07-11,6524134.777882904,4209191.807337521,8864047.946198491
2015-07-12,437538.4961524019,-1974873.3715205665,2676539.8349846955
2015-07-13,8661183.930780418,6423099.274984751,10879069.721707359
2015-07-14,7800297.523355505,5436148.301385453,10149682.538180843
2015-07-15,7325757.119438782,4862215.6741460925,9615769.232750814
2015-07-16,7011237.487709279,4692117.527450687,9203375.929983338
2015-07-17,7534216.472163405,5270640.885413325,9670181.209329529
2015-07-18,6596600.696833033,4204415.845670888,8748593.831102105
2015-07-19,507857.7972913198,-1762455.1947470168,2944673.3205749635
2015-07-20,8727130.955686552,6385496.712215995,10882427.342309652
2015-07-21,7859923.856822029,5509809.017708103,10196077.452273984
2015-07-22,7377436.705259791,4955105.606783914,9810672.976498034
2015-07-23,7053699.308085558,4782660.952873398,9368071.122051368
2015-07-24,7566564.099727849,5347557.803706309,9819714.498506965
2015-07-25,6618318.467889281,4200277.17495621,8970557.684461003
2015-07-26,518803.79590159655,-1884525.4073252168,2911325.1473654653
2015-07-27,8727517.427027289,6466995.43091651,10994682.97343598
2015-07-28,7850286.070749868,5583557.867710203,10207760.273394978
2015-07-29,7358591.655044947,5093944.836035061,9897695.05720563
2015-07-30,7026695.94399091,4695529.611577924,9366073.255106924
2015-07-31,7532627.051336415,5208696.011580507,9930987.428165354
2015-08-01,6578787.396940406,4181760.700792932,8860971.323759414
2015-08-02,475070.63654114865,-1615454.1183220693,2451129.8412979646
2015-08-03,8680963.808755066,6366819.631395398,11042261.125378419
2015-08-04,7802223.182325036,5394756.1035556765,9972034.224547176
2015-08-05,7310204.6947758235,5074123.536960951,9564106.529352939
2015-08-06,6978995.118376047,4732451.984836001,9182375.692836342
2015-08-07,7486406.836467702,5139152.0319408,9866145.695031818
2015-08-08,6534595.473027029,4173960.691804078,8766482.68204893
2015-08-09,433187.555762399,-1858392.0648521855,2682544.4501144383
2015-08-10,8641394.073321508,6361431.06736442,10963524.208752435
2015-08-11,7764698.003339617,5548375.282583059,10238647.52265889
2015-08-12,7274196.289026651,5178918.8926179735,9518482.531436455
2015-08-13,6943741.991870934,4671893.278398465,9140794.921690512
2015-08-14,7450949.114321185,5153271.469367061,9784314.910326457
2015-08-15,6497818.977495552,4102128.2505499846,8793934.995251719
2015-08-16,393875.02106203046,-1781547.5203284407,2757314.754294432
2015-08-17,8598281.625360359,6374843.929265274,10855035.532654606
2015-08-18,7716534.836260399,5429298.915178342,9892164.279394966
2015-08-19,7219805.342714256,4917836.5945558585,9518446.074519332
2015-08-20,6882079.381493541,4495195.2727840785,9303234.613560244
2015-08-21,7381160.085107503,5019904.005087339,9875264.382560086
2015-08-22,6419288.257179385,4282008.783279565,8756763.515604509
2015-08-23,306269.6128285555,-2089237.2016990266,2555727.954218045
2015-08-24,8501584.323583316,6137248.252660307,10739647.620534077
2015-08-25,7611067.046405496,5234055.192257835,10065511.18612255
2015-08-26,7106238.137012311,4941586.558183735,9399311.130312774
2015-08-27,6761432.111533956,4323797.716757455,8870339.320860954
2015-08-28,7254786.290233361,5007063.290437076,9706756.567452356
2015-08-29,6288849.038108548,3956182.298797764,8327188.301303696
2015-08-30,173695.0713548474,-2090947.4222332975,2656648.359914473
2015-08-31,8369024.085817898,5889763.625155422,10642370.810618136
2015-09-01,7480831.275711075,5298634.306554123,9723061.097875413
2015-09-02,6980730.7910631625,4581370.486344393,9267489.30933659
2015-09-03,6643078.492653121,4368897.722285581,8985745.836465225
2015-09-04,7145957.170964871,4803703.251851743,9408835.126951287
2015-09-05,6191783.804311459,4007184.7009957195,8503852.942008024
2015-09-06,90426.409420087,-2153649.2144992296,2385595.4180682525
2015-09-07,8301306.742505729,5903483.294583706,10565740.491603673
2015-09-08,7430077.340060763,5183658.835326699,9613532.579694176
2015-09-09,6947953.786789685,4582885.6720937425,9284149.42162594
2015-09-10,6628848.332577103,4288739.374133613,9047577.979267498
2015-09-11,7150367.7168667605,4898850.955117166,9348275.285013534
2015-09-12,6214434.407277513,3894914.802019414,8625077.623030184
2015-09-13,130418.38491725735,-2161029.7770124194,2385828.957429181
2015-09-14,8357255.277571115,5954724.236011244,10643399.980690585
2015-09-15,7500138.847240249,5266982.638606777,9773873.224972382
2015-09-16,7029868.22863425,4655675.824561073,9263377.153015815
2015-09-17,6719995.555001388,4284616.496931887,8970220.915946886
2015-09-18,7247836.366606641,4796415.665859642,9451139.711528264
2015-09-19,6315101.580782011,4020062.6007986395,8561286.168727914
2015-09-20,231037.77998548467,-2150670.174876333,2695354.44758926
2015-09-21,8454551.304681553,6111026.932651626,10876935.55781469
2015-09-22,7590903.9181964835,5314945.820576047,9952345.3350643
2015-09-23,7111060.282542354,4928996.238221445,9455788.58421275
2015-09-24,6788832.813527389,4458155.146459638,9134878.32224281
2015-09-25,7301886.333909509,4934613.308108166,9565661.80838042
2015-09-26,6352361.421412406,4081403.952067622,8619935.279395591
2015-09-27,250003.41594787128,-2027302.0160576992,2568647.2093729028
2015-09-28,8454272.867826534,6185956.728692364,10922913.588099899
2015-09-29,7571025.567193754,5293062.816020948,10061569.444163362
2015-09-30,7071842.835574032,4807475.171956216,9400563.28651026
2015-10-01,6731158.145684113,4483485.694744347,9098682.485349093
2015-10-02,7227243.027984672,5041429.173907734,9458923.597032228
2015-10-03,6262811.7261577565,3940178.7195062544,8669131.969605591
2015-10-04,148132.14054778498,-2140660.2806161004,2409940.2180618625
2015-10-05,8343119.408230489,6104768.036751898,10573455.32875103
2015-10-06,7454000.799821926,5187229.437526622,9733286.966823144
2015-10-07,6952633.113075171,4724582.886429484,9269647.360820932
2015-10-08,6613619.068352833,4174854.7406131104,8779848.006584913
2015-10-09,7115286.032055045,4672714.171571251,9213326.05617648
2015-10-10,6160286.811297131,3783686.0049636723,8422452.807445867
2015-10-11,58710.246098252945,-2307277.9788377616,2393351.608935142
2015-10-12,8270178.031062022,6096486.021767301,10650832.303572541
2015-10-13,7400516.424301562,5111895.916912098,9824355.02305955
2015-10-14,6921083.892105709,4758801.563822105,9271926.796286412
2015-10-15,6605900.957531811,4341676.463224594,8815939.129630841
2015-10-16,7132645.240172357,4902894.7723947335,9448874.188145667
2015-10-17,6203271.000137139,3982952.782079481,8514314.81737788
2015-10-18,127140.39900752064,-2120620.1918943566,2450664.9827949363
2015-10-19,8363142.329662817,6148659.813983473,10633551.488636477
2015-10-20,7516386.840321066,5391877.509763858,9774714.199560344
2015-10-21,7057555.534697212,4689209.755553385,9268703.009911625
2015-10-22,6760053.534868411,4422567.094001179,8941584.022688577
2015-10-23,7301025.317648835,5183501.846796764,9387451.702909233
2015-10-24,6381993.085164895,4040399.4123912356,8596439.041529756
2015-10-25,312004.2752207881,-1701369.703928214,2615974.344590675
2015-10-26,8549763.518663326,6234499.768517114,10750671.883675443
2015-10-27,7700336.604776229,5411878.831304525,10164073.933438735
2015-10-28,7234506.467093307,5082891.881184724,9534895.398294536
2015-10-29,6925926.515038126,4545479.690169262,9104784.041992204
