ds,yhat,yhat_lower,yhat_upper
2015-06-05,7610166.740996545,5335167.317738211,9837990.199702557
2015-06-06,6696107.086197876,4433677.307060102,9040674.018107444
2015-06-07,630920.4780096436,-1562658.7464764116,2881923.896239492
2015-06-08,8872947.681630757,6508217.786044163,11269430.984932814
2015-06-09,8027592.73919789,5792709.862370593,10293887.020446634
2015-06-10,7565214.853385291,5320666.116950096,9876345.034760464
2015-06-11,7259541.999145828,5064779.586731581,9414703.106835904
2015-06-12,7787983.303146079,5451187.310401068,10119777.206130011
2015-06-13,6852432.233286833,4662761.200423417,9323791.535656605
2015-06-14,762610.2004543032,-1707701.0261849656,3115706.1728591206
2015-06-15,8977485.36189623,6674248.809356069,11259587.94094061
2015-06-16,8103144.016310619,5656903.878294365,10367860.17563885
2015-06-17,7610663.663381829,5440571.311130094,9824135.170292938
2015-06-18,7274507.048018523,4963645.0124434475,9423233.2787608
2015-06-19,7772814.7852918105,5429064.6843037745,10099148.394786311
2015-06-20,6808189.163828834,4610438.098794498,8941971.914052796
2015-06-21,691019.2697561306,-1745304.9041955161,2949586.417980738
2015-06-22,8880882.727987198,6589765.997442965,11194849.342956282
2015-06-23,7984401.913048022,5919497.123544127,10239212.228144556
2015-06-24,7473104.104312709,5347984.18510793,9914991.455488877
2015-06-25,7121805.238534231,4775146.636715473,9445286.97856926
2015-06-26,7608895.108122211,5271751.461368349,9938050.58897585
2015-06-27,6637116.770398884,4319203.952723361,8822244.562778937
2015-06-28,516890.38699476793,-1885547.6366153134,2681499.739982129
2015-06-29,8707716.775932554,6369826.712475423,11099479.318952005
2015-06-30,7816038.425139642,5629016.871016884,10100283.6860218
2015-07-01,7313107.252186941,5107123.759239373,9429301.719785275
2015-07-02,6973378.494780804,4657992.7069887705,9284137.73977249
2015-07-03,7474808.2407536525,5101187.072095583,9618803.075026432
2015-07-04,6519646.964320751,4305679.146228209,8839947.73913314
2015-07-05,417778.8418422383,-1877066.1669480691,2887834.999155341
2015-07-06,8628141.650985999,6467841.11659091,10843966.567883162
2015-07-07,7756604.504055409,5247863.5656644525,9990900.392859988
2015-07-08,7273852.200226395,4880142.401765931,9578771.073022276
2015-07-09,6953795.091522936,4564472.341690509,9319807.931503912
2015-07-10,7473881.508969957,5161659.481608957,9651033.622137597
2015-07-11,6535904.692395309,4199878.794071223,8921293.54125381
2015-07-12,449353.6268039339,-1904292.131087385,2717991.3327784445
2015-07-13,8672842.281061789,6483496.703824777,10931798.025216209
2015-07-14,7811994.263517413,5452044.880473454,10097181.097144302
2015-07-15,7337331.520471431,5105719.362572786,9769152.13856185
2015-07-16,7022685.8952170815,4790737.400704496,9189243.123355763
2015-07-17,7545510.600145578,5240552.03664444,9894783.643658297
2015-07-18,6607683.633411671,4194385.190853779,8699014.097391773
2015-07-19,518852.7084937836,-1892544.5630657163,2975118.8827076163
2015-07-20,8737856.430731524,6620428.128951162,11163611.521476118
2015-07-21,7870599.037091053,5610186.886623871,10257190.689947475
2015-07-22,7387927.680161146,5033739.169376468,9780854.840743368
2015-07-23,7064031.471667411,4834501.162272969,9305616.271304842
2015-07-24,7576739.763885064,5201009.292213137,9836078.393311815
2015-07-25,6628312.141830446,4296374.069425949,8844814.337713499
2015-07-26,528770.1369204884,-1706314.5304106523,2928379.222021514
2015-07-27,8737305.825761616,6450515.870622442,10970155.142783785
2015-07-28,7860145.033099161,5583124.603335384,10183978.874021063
2015-07-29,7368414.4836535035,5030058.351199968,9668725.282542074
2015-07-30,7036532.432020711,4778651.052969721,9287199.594727937
2015-07-31,7542500.50189362,5240770.931914643,9713846.959067775
2015-08-01,6588689.39351202,4198917.917822837,8802079.750162443
2015-08-02,485168.5829168693,-1828130.3394080107,2653097.7621760233
2015-08-03,8691115.212421507,6389388.354506343,10864277.381548308
2015-08-04,7812679.8513875725,5587957.666553686,10231865.633411882
2015-08-05,7320858.356063159,5038188.183593027,9591366.02571771
2015-08-06,6989889.170941112,4765815.29028225,9317011.325843526
2015-08-07,7497553.552040847,5330639.869722277,9770722.75731462
2015-08-08,6545971.063729744,4172460.901957898,8645875.209607203
2015-08-09,444940.1194125442,-1921301.0341797771,2569486.4825985897
2015-08-10,8653358.379308198,6478111.263673604,11122612.370696193
2015-08-11,7777100.275558166,5415487.070900407,10013496.916605307
2015-08-12,7286900.477787299,4981679.274080232,9681880.918927016
2015-08-13,6956762.231515152,4736240.457504114,9230883.686368627
2015-08-14,7464267.659368276,5141512.012279625,9784206.815973759
2015-08-15,6511382.018158525,4324102.673894448,8678586.04641725
2015-08-16,407801.3687945567,-1753438.6665715713,2740155.820519346
2015-08-17,8612378.21208258,6387193.046060453,10815183.182566864
2015-08-18,7731002.165289447,5488954.627710816,10183960.216465084
2015-08-19,7234484.366214419,5031645.158290797,9535976.497890491
2015-08-20,6896964.485906204,4476669.56385409,9148445.385299014
2015-08-21,7396217.464340776,5355856.549349241,9720149.11117248
2015-08-22,6434452.0639257,4147901.03695294,8565373.964755328
2015-08-23,321650.87104064063,-1874714.4089643438,2522290.1467499505
2015-08-24,8516986.541150503,6319736.967423499,10715767.387708446
2015-08-25,7626691.664576396,5431257.315843385,9851081.780553652
2015-08-26,7121931.293037211,4733386.6975160185,9244960.710723374
2015-08-27,6777197.4007081445,4554143.333932041,9055130.719248148
2015-08-28,7270602.814744123,5121521.886854456,9579114.371260054
2015-08-29,6304667.143337703,4049082.6404721225,8590174.789795397
2015-08-30,189644.7652979812,-2010284.125138248,2379263.9174326938
2015-08-31,8384930.095263148,6186219.872646919,10736773.472861407
2015-09-01,7496917.8918654695,5128528.035482932,9875252.600256298
2015-09-02,6996867.998314394,4821154.985414462,9336655.518878339
2015-09-03,6659294.08444055,4104055.5061574,9106269.42945564
2015-09-04,7162254.158027144,4776268.819340476,9407464.729995703
2015-09-05,6208135.533396491,3971257.5580061,8558402.265892621
2015-09-06,106984.40463581076,-2221048.866884028,2443306.323488611
2015-09-07,8317915.238100858,6073643.825002358,10721864.217118861
2015-09-08,7446977.67068832,5103023.470516174,9724396.738020776
2015-09-09,6965030.14016909,4731040.683525449,9328677.818131821
2015-09-10,6646139.577329494,4340248.310635459,8917931.841176782
2015-09-11,7167884.616947345,4898946.937307747,9510919.281131731
2015-09-12,6232154.644463644,3868852.4739259635,8522907.827393718
2015-09-13,148494.4020630177,-2130615.0606130906,2380848.1034817034
2015-09-14,8375528.909134753,6121871.73521085,10694011.72912594
2015-09-15,7518845.898145649,5249400.266221616,9613650.379495762
2015-09-16,7048884.498865765,4790309.462666466,9241988.510016294
2015-09-17,6739349.012920239,4686377.479778496,8907698.28088889
2015-09-18,7267524.770674273,5095597.084248708,9628210.330545617
2015-09-19,6335087.957829841,4055297.528084206,8523350.37545004
2015-09-20,251458.75825458067,-2058544.953520809,2610085.670269213
2015-09-21,8475232.252925558,6187790.620456242,10700728.327396512
2015-09-22,7612064.036428215,5283678.9710171865,9875298.785550877
2015-09-23,7132559.126535375,4870109.325643632,9542156.751772068
2015-09-24,6810682.9414146505,4527634.816854227,9123125.040315045
2015-09-25,7324071.3609850295,4997135.316863874,9590254.899385588
2015-09-26,6374831.879150593,4007642.3437807946,8759389.0417188
2015-09-27,272885.40313402493,-2115996.1744481814,2549484.206444217
2015-09-28,8477383.436839089,6279244.797351866,10841959.01005082
2015-09-29,7594577.9850603985,5244011.619816398,9846865.377667237
2015-09-30,7095693.198395098,4959298.2391892625,9205334.61304474
2015-10-01,6755318.033758704,4548529.199315468,8921633.020707304
2015-10-02,7251697.489244843,4978982.295989679,9501535.121142497
2015-10-03,6287514.987849819,3966191.505721083,8500331.112151349
2015-10-04,173216.04325064458,-2324989.635062506,2361553.588842323
2015-10-05,8368408.513499474,6116448.847934526,10721952.820363026
2015-10-06,7479717.321099707,5131392.043334448,9691347.959921163
2015-10-07,6978643.159922985,4718292.385362604,9208666.573517118
2015-10-08,6639944.903866484,4238669.364259078,8975853.431582268
2015-10-09,7141923.64426869,4921330.843778913,9341032.89714948
2015-10-10,6187201.211964024,3837959.611915055,8659263.103644947
2015-10-11,86043.50422027451,-2173699.7654645457,2368694.707539325
2015-10-12,8297764.00515948,5919720.241797526,10582488.061673112
2015-10-13,7428585.354799484,5193341.53757573,9866836.723008154
2015-10-14,6949508.35430022,4705122.758462526,9200511.515356343
2015-10-15,6634707.883775333,4364370.976316888,8814304.864804247
2015-10-16,7161833.318960463,4794173.213446665,9505903.897072166
2015-10-17,6232805.870273712,4097245.253018923,8378143.8557081865
2015-10-18,157162.64878454152,-2025985.4196331794,2405941.8756106086
2015-10-19,8393482.26532668,6087546.302830777,10603698.827037133
2015-10-20,7547269.183209017,5308347.628480255,9851904.394425482
2015-10-21,7088845.543323534,4870061.937065867,9648479.856737338
2015-10-22,6791769.25437366,4423286.836159574,9160997.20410047
2015-10-23,7333155.256240857,4969028.545979087,9490185.086051248
2015-10-24,6414491.726114538,4149296.241780411,8722374.693044221
2015-10-25,345000.42349184747,-1939794.3365603888,2713290.5368163614
2015-10-26,8583075.434702937,6242762.522190376,10922192.044215433
2015-10-27,7734177.072595198,5531420.537829352,10089598.642278526
2015-10-28,7268729.280548686,4998169.160862266,9600082.500568371
2015-10-29,6960539.07264783,4684059.669641858,9175991.288503
