ds,y,Store
2014-11-08,6192365.300000001,Store B
2014-11-09,195551.40000000002,Store B
2014-11-10,8904836.600000001,Store B
2014-11-11,7791459.500000001,Store B
2014-11-12,7354991.600000001,Store B
2014-11-13,7425198.000000001,Store B
2014-11-14,7771373.500000001,Store B
2014-11-15,6134071.9,Store B
2014-11-16,223798.30000000002,Store B
2014-11-17,6434708.500000001,Store B
2014-11-18,5904290.7,Store B
2014-11-19,5377641.5,Store B
2014-11-20,6133465.800000001,Store B
2014-11-21,6398165.4,Store B
2014-11-22,6074780.800000001,Store B
2014-11-23,218127.80000000002,Store B
2014-11-24,9922346.5,Store B
2014-11-25,8655633.8,Store B
2014-11-26,8270111.300000001,Store B
2014-11-27,8654261.0,Store B
2014-11-28,10089994.200000001,Store B
2014-11-29,8036101.7,Store B
2014-11-30,266261.60000000003,Store B
2014-12-01,11304668.100000001,Store B
2014-12-02,9728204.200000001,Store B
2014-12-03,9083820.9,Store B
2014-12-04,9409446.200000001,Store B
2014-12-05,10782041.600000001,Store B
2014-12-06,7127341.100000001,Store B
2014-12-07,216115.90000000002,Store B
2014-12-08,7216016.500000001,Store B
2014-12-09,6962701.9,Store B
2014-12-10,6500782.2,Store B
2014-12-11,6772638.4,Store B
2014-12-12,7151332.100000001,Store B
2014-12-13,7457148.600000001,Store B
2014-12-14,240537.00000000003,Store B
2014-12-15,13346719.100000001,Store B
2014-12-16,11683166.000000002,Store B
2014-12-17,10431724.600000001,Store B
2014-12-18,10789033.200000001,Store B
2014-12-19,10470337.9,Store B
2014-12-20,8752052.100000001,Store B
2014-12-21,285172.80000000005,Store B
2014-12-22,12108405.100000001,Store B
2014-12-23,11783336.4,Store B
2014-12-24,5073987.600000001,Store B
2014-12-25,170924.6,Store B
2014-12-26,225761.80000000002,Store B
2014-12-27,6281321.2,Store B
2014-12-28,239878.1,Store B
2014-12-29,8020568.600000001,Store B
2014-12-30,8432317.3,Store B
2014-12-31,4285150.100000001,Store B
2015-01-01,143178.2,Store B
2015-01-02,8317574.100000001,Store B
2015-01-03,6765342.100000001,Store B
2015-01-04,216912.30000000002,Store B
2015-01-05,12434185.500000002,Store B
2015-01-06,7470629.100000001,Store B
2015-01-07,9484042.700000001,Store B
2015-01-08,8411309.5,Store B
2015-01-09,8739925.700000001,Store B
2015-01-10,6905516.2,Store B
2015-01-11,201703.7,Store B
2015-01-12,10824730.4,Store B
2015-01-13,9392425.9,Store B
2015-01-14,8669859.0,Store B
2015-01-15,8552428.5,Store B
2015-01-16,9301762.8,Store B
2015-01-17,7178261.2,Store B
2015-01-18,215355.80000000002,Store B
2015-01-19,7025030.100000001,Store B
2015-01-20,6318578.2,Store B
2015-01-21,6470249.500000001,Store B
2015-01-22,6527304.300000001,Store B
2015-01-23,6958782.600000001,Store B
2015-01-24,6392505.9,Store B
2015-01-25,196930.80000000002,Store B
2015-01-26,10341983.3,Store B
2015-01-27,9231576.200000001,Store B
2015-01-28,8723040.700000001,Store B
2015-01-29,8826472.600000001,Store B
2015-01-30,10400449.4,Store B
2015-01-31,8090056.700000001,Store B
2015-02-01,248111.6,Store B
2015-02-02,11320289.200000001,Store B
2015-02-03,9795148.0,Store B
2015-02-04,8949681.4,Store B
2015-02-05,8771307.600000001,Store B
2015-02-06,9283765.700000001,Store B
2015-02-07,7254135.9,Store B
2015-02-08,229029.90000000002,Store B
2015-02-09,7124916.7,Store B
2015-02-10,6979597.9,Store B
2015-02-11,7032844.500000001,Store B
2015-02-12,6766183.600000001,Store B
2015-02-13,7933592.7,Store B
2015-02-14,7371497.100000001,Store B
2015-02-15,238982.7,Store B
2015-02-16,10254195.600000001,Store B
2015-02-17,9129421.4,Store B
2015-02-18,8864229.0,Store B
2015-02-19,8834290.3,Store B
2015-02-20,8903896.100000001,Store B
2015-02-21,6920014.2,Store B
2015-02-22,219360.90000000002,Store B
2015-02-23,6583478.000000001,Store B
2015-02-24,6624184.600000001,Store B
2015-02-25,6631200.4,Store B
2015-02-26,7118889.800000001,Store B
2015-02-27,8556839.5,Store B
2015-02-28,8163919.500000001,Store B
2015-03-01,251836.2,Store B
2015-03-02,12026460.600000001,Store B
2015-03-03,10158413.100000001,Store B
2015-03-04,9263848.0,Store B
2015-03-05,9089689.4,Store B
2015-03-06,9354958.8,Store B
2015-03-07,7221522.000000001,Store B
2015-03-08,221475.1,Store B
2015-03-09,7441531.9,Store B
2015-03-10,6832123.100000001,Store B
2015-03-11,6899227.500000001,Store B
2015-03-12,7013880.500000001,Store B
2015-03-13,7636303.4,Store B
2015-03-14,7288596.7,Store B
2015-03-15,268955.5,Store B
2015-03-16,11965078.4,Store B
2015-03-17,9672174.600000001,Store B
2015-03-18,8792595.9,Store B
2015-03-19,8881269.100000001,Store B
2015-03-20,9120207.8,Store B
2015-03-21,7037903.4,Store B
2015-03-22,259437.2,Store B
2015-03-23,7467717.4,Store B
2015-03-24,6848994.9,Store B
2015-03-25,6681162.4,Store B
2015-03-26,6999007.4,Store B
2015-03-27,7785809.9,Store B
2015-03-28,7512002.300000001,Store B
2015-03-29,248866.2,Store B
2015-03-30,13608598.3,Store B
2015-03-31,12345204.3,Store B
2015-04-01,12212233.000000002,Store B
2015-04-02,12540491.700000001,Store B
2015-04-03,266720.30000000005,Store B
2015-04-04,10303213.8,Store B
2015-04-05,238932.1,Store B
2015-04-06,300213.10000000003,Store B
2015-04-07,8685770.5,Store B
2015-04-08,7469713.9,Store B
2015-04-09,7216522.500000001,Store B
2015-04-10,7336162.9,Store B
2015-04-11,7090048.9,Store B
2015-04-12,269451.60000000003,Store B
2015-04-13,12182502.200000001,Store B
2015-04-14,10082660.5,Store B
2015-04-15,8802762.100000001,Store B
2015-04-16,9236342.5,Store B
2015-04-17,9612159.700000001,Store B
2015-04-18,7226104.600000001,Store B
2015-04-19,261076.2,Store B
2015-04-20,7247749.300000001,Store B
2015-04-21,6643410.4,Store B
2015-04-22,6690414.500000001,Store B
2015-04-23,6768870.9,Store B
2015-04-24,7004316.000000001,Store B
2015-04-25,6935996.100000001,Store B
2015-04-26,257502.30000000002,Store B
2015-04-27,11666050.000000002,Store B
2015-04-28,10233278.0,Store B
2015-04-29,10469473.3,Store B
2015-04-30,12460631.700000001,Store B
2015-05-01,290654.10000000003,Store B
2015-05-02,9641482.4,Store B
2015-05-03,274127.7,Store B
2015-05-04,12095496.600000001,Store B
2015-05-05,9656820.8,Store B
2015-05-06,9496934.700000001,Store B
2015-05-07,9405677.600000001,Store B
2015-05-08,9532063.200000001,Store B
2015-05-09,7872767.100000001,Store B
2015-05-10,276892.0,Store B
2015-05-11,7405891.9,Store B
2015-05-12,7354904.7,Store B
2015-05-13,8962719.700000001,Store B
2015-05-14,318171.7,Store B
2015-05-15,9456176.4,Store B
2015-05-16,7147631.7,Store B
2015-05-17,281248.0,Store B
2015-05-18,11663564.000000002,Store B
2015-05-19,9818593.4,Store B
2015-05-20,9191046.700000001,Store B
2015-05-21,9051252.100000001,Store B
2015-05-22,9187509.100000001,Store B
2015-05-23,7451196.500000001,Store B
2015-05-24,287523.5,Store B
2015-05-25,329420.30000000005,Store B
2015-05-26,8554054.3,Store B
2015-05-27,7564087.300000001,Store B
2015-05-28,7672272.300000001,Store B
2015-05-29,9210102.0,Store B
2015-05-30,8301445.9,Store B
2015-05-31,306559.0,Store B
2015-06-01,12917976.500000002,Store B
2015-06-02,10917712.3,Store B
2015-06-03,10704970.100000001,Store B
2015-06-04,3887654.1,Store B
2015-06-05,10697382.3,Store B
2015-06-06,7126369.800000001,Store B
2015-06-07,288746.7,Store B
2015-06-08,8103459.100000001,Store B
2015-06-09,7552589.000000001,Store B
2015-06-10,7177215.100000001,Store B
2015-06-11,7208389.100000001,Store B
2015-06-12,7267074.100000001,Store B
2015-06-13,7161287.100000001,Store B
2015-06-14,296486.30000000005,Store B
2015-06-15,12727110.000000002,Store B
2015-06-16,10600421.700000001,Store B
2015-06-17,9480325.8,Store B
2015-06-18,9010493.8,Store B
2015-06-19,9304077.200000001,Store B
2015-06-20,7029727.100000001,Store B
2015-06-21,274833.9,Store B
2015-06-22,7207791.800000001,Store B
2015-06-23,6921609.2,Store B
2015-06-24,6883166.4,Store B
2015-06-25,6832940.4,Store B
2015-06-26,7298155.7,Store B
2015-06-27,7192145.4,Store B
2015-06-28,288935.9,Store B
2015-06-29,13108339.200000001,Store B
2015-06-30,12632325.200000001,Store B
2015-07-01,9888639.200000001,Store B
2015-07-02,9290922.3,Store B
2015-07-03,9383426.8,Store B
2015-07-04,6659703.600000001,Store B
2015-07-05,296172.80000000005,Store B
2015-07-06,8294520.300000001,Store B
2015-07-07,7032326.4,Store B
2015-07-08,7607187.500000001,Store B
2015-07-09,7632000.2,Store B
2015-07-10,7771399.9,Store B
2015-07-11,6888224.2,Store B
2015-07-12,304751.7,Store B
2015-07-13,11925393.700000001,Store B
2015-07-14,10274445.5,Store B
2015-07-15,9631750.700000001,Store B
2015-07-16,9211260.3,Store B
2015-07-17,8744270.700000001,Store B
2015-07-18,7093880.2,Store B
2015-07-19,328259.80000000005,Store B
2015-07-20,8073253.100000001,Store B
2015-07-21,6992130.2,Store B
2015-07-22,6721426.800000001,Store B
2015-07-23,7355774.800000001,Store B
2015-07-24,7261457.500000001,Store B
2015-07-25,6623832.600000001,Store B
2015-07-26,314451.5,Store B
2015-07-27,11778021.200000001,Store B
2015-07-28,10026580.3,Store B
2015-07-29,9349958.200000001,Store B
2015-07-30,9678739.4,Store B
2015-07-31,11120716.200000001,Store B
2013-01-01,106958.50000000001,Store B
2013-01-02,7644811.9,Store B
2013-01-03,6982602.000000001,Store B
2013-01-04,7302849.4,Store B
2013-01-05,6546752.300000001,Store B
2013-01-06,158294.40000000002,Store B
2013-01-07,11909532.8,Store B
2013-01-08,9624380.700000001,Store B
2013-01-09,8521263.3,Store B
2013-01-10,8526633.5,Store B
2013-01-11,8843236.600000001,Store B
2013-01-12,6619240.100000001,Store B
2013-01-13,158457.2,Store B
2013-01-14,6475466.800000001,Store B
2013-01-15,6063850.100000001,Store B
2013-01-16,5822322.000000001,Store B
2013-01-17,5925220.4,Store B
2013-01-18,6750711.000000001,Store B
2013-01-19,6611211.2,Store B
2013-01-20,166760.0,Store B
2013-01-21,9637181.4,Store B
2013-01-22,9152317.9,Store B
2013-01-23,8521219.3,Store B
2013-01-24,8183819.600000001,Store B
2013-01-25,8558867.9,Store B
2013-01-26,6433647.000000001,Store B
2013-01-27,157132.80000000002,Store B
2013-01-28,6466572.2,Store B
2013-01-29,5997934.800000001,Store B
2013-01-30,6500756.9,Store B
2013-01-31,7775423.7,Store B
2013-02-01,7923307.7,Store B
2013-02-02,7459915.100000001,Store B
2013-02-03,188721.50000000003,Store B
2013-02-04,11367016.100000001,Store B
2013-02-05,9725764.4,Store B
2013-02-06,8904283.3,Store B
2013-02-07,8173083.600000001,Store B
2013-02-08,8765422.600000001,Store B
2013-02-09,6777120.9,Store B
2013-02-10,189820.40000000002,Store B
2013-02-11,6068766.000000001,Store B
2013-02-12,6119853.300000001,Store B
2013-02-13,6792661.7,Store B
2013-02-14,7064521.2,Store B
2013-02-15,6880558.300000001,Store B
2013-02-16,6778356.2,Store B
2013-02-17,191913.7,Store B
2013-02-18,11774005.100000001,Store B
2013-02-19,8787539.200000001,Store B
2013-02-20,8535744.8,Store B
2013-02-21,8373068.000000001,Store B
2013-02-22,8625071.4,Store B
2013-02-23,6201739.500000001,Store B
2013-02-24,174962.7,Store B
2013-02-25,6176901.500000001,Store B
2013-02-26,6238361.800000001,Store B
2013-02-27,6609353.300000001,Store B
2013-02-28,7819869.2,Store B
2013-03-01,7968654.100000001,Store B
2013-03-02,7457285.000000001,Store B
2013-03-03,214751.90000000002,Store B
2013-03-04,12179950.200000001,Store B
2013-03-05,9837889.600000001,Store B
2013-03-06,8869235.100000001,Store B
2013-03-07,8779992.100000001,Store B
2013-03-08,8929968.3,Store B
2013-03-09,6667521.300000001,Store B
2013-03-10,181408.7,Store B
2013-03-11,6813991.800000001,Store B
2013-03-12,5872259.800000001,Store B
2013-03-13,6413810.7,Store B
2013-03-14,6707902.300000001,Store B
2013-03-15,7461682.800000001,Store B
2013-03-16,7104963.800000001,Store B
2013-03-17,212379.2,Store B
2013-03-18,11086014.5,Store B
2013-03-19,9381121.200000001,Store B
2013-03-20,8501781.200000001,Store B
2013-03-21,8686773.700000001,Store B
2013-03-22,9070591.200000001,Store B
2013-03-23,6971702.100000001,Store B
2013-03-24,210139.6,Store B
2013-03-25,11530811.600000001,Store B
2013-03-26,10236055.5,Store B
2013-03-27,10642167.8,Store B
2013-03-28,12559785.700000001,Store B
2013-03-29,235313.1,Store B
2013-03-30,10318442.200000001,Store B
2013-03-31,194059.80000000002,Store B
2013-04-01,265183.60000000003,Store B
2013-04-02,8098253.9,Store B
2013-04-03,7047086.2,Store B
2013-04-04,7145723.2,Store B
2013-04-05,7284268.2,Store B
2013-04-06,6788159.4,Store B
2013-04-07,208006.7,Store B
2013-04-08,11127162.200000001,Store B
2013-04-09,9260324.700000001,Store B
2013-04-10,8468656.9,Store B
2013-04-11,8338463.100000001,Store B
2013-04-12,8861981.700000001,Store B
2013-04-13,6626746.500000001,Store B
2013-04-14,200905.1,Store B
2013-04-15,6282237.500000001,Store B
2013-04-16,6235368.7,Store B
2013-04-17,6112366.7,Store B
2013-04-18,6298856.300000001,Store B
2013-04-19,6984891.100000001,Store B
2013-04-20,6606761.7,Store B
2013-04-21,207246.6,Store B
2013-04-22,10496200.0,Store B
2013-04-23,8852262.100000001,Store B
2013-04-24,7895503.000000001,Store B
2013-04-25,7833613.7,Store B
2013-04-26,8417676.3,Store B
2013-04-27,6939112.4,Store B
2013-04-28,225755.2,Store B
2013-04-29,11044200.200000001,Store B
2013-04-30,11621602.3,Store B
2013-05-01,221069.2,Store B
2013-05-02,10872808.100000001,Store B
2013-05-03,9864071.8,Store B
2013-05-04,7136490.9,Store B
2013-05-05,220370.7,Store B
2013-05-06,7573412.000000001,Store B
2013-05-07,7367527.2,Store B
2013-05-08,8462498.0,Store B
2013-05-09,256536.50000000003,Store B
2013-05-10,9329546.600000001,Store B
2013-05-11,7324528.2,Store B
2013-05-12,237151.2,Store B
2013-05-13,10809145.600000001,Store B
2013-05-14,9528460.700000001,Store B
2013-05-15,8544562.4,Store B
2013-05-16,8673375.700000001,Store B
2013-05-17,9048425.100000001,Store B
2013-05-18,7051507.100000001,Store B
2013-05-19,249488.80000000002,Store B
2013-05-20,279329.60000000003,Store B
2013-05-21,7924901.600000001,Store B
2013-05-22,6693758.500000001,Store B
2013-05-23,6830433.500000001,Store B
2013-05-24,7131451.800000001,Store B
2013-05-25,6387214.9,Store B
2013-05-26,221849.1,Store B
2013-05-27,10938976.4,Store B
2013-05-28,9229343.200000001,Store B
2013-05-29,9773564.9,Store B
2013-05-30,3765106.4000000004,Store B
2013-05-31,12005263.600000001,Store B
2013-06-01,7598525.000000001,Store B
2013-06-02,261958.40000000002,Store B
2013-06-03,11159487.9,Store B
2013-06-04,9379517.4,Store B
2013-06-05,8451506.8,Store B
2013-06-06,8411334.8,Store B
2013-06-07,8764421.600000001,Store B
2013-06-08,6593171.2,Store B
2013-06-09,248875.00000000003,Store B
2013-06-10,7334206.000000001,Store B
2013-06-11,6821567.500000001,Store B
2013-06-12,6557126.4,Store B
2013-06-13,6648627.7,Store B
2013-06-14,7576192.800000001,Store B
2013-06-15,6759315.2,Store B
2013-06-16,247571.50000000003,Store B
2013-06-17,11210509.200000001,Store B
2013-06-18,8910314.600000001,Store B
2013-06-19,7968132.7,Store B
2013-06-20,8088642.100000001,Store B
2013-06-21,9246908.0,Store B
2013-06-22,6808354.300000001,Store B
2013-06-23,247068.80000000002,Store B
2013-06-24,7162333.2,Store B
2013-06-25,6410614.100000001,Store B
2013-06-26,6631014.500000001,Store B
2013-06-27,7010268.100000001,Store B
2013-06-28,8387584.700000001,Store B
2013-06-29,7600033.100000001,Store B
2013-06-30,277403.5,Store B
2013-07-01,11826089.000000002,Store B
2013-07-02,9830265.5,Store B
2013-07-03,9258636.200000001,Store B
2013-07-04,9304157.5,Store B
2013-07-05,9222963.200000001,Store B
2013-07-06,6519739.600000001,Store B
2013-07-07,257805.90000000002,Store B
2013-07-08,7318298.9,Store B
2013-07-09,6772891.4,Store B
2013-07-10,6873345.600000001,Store B
2013-07-11,7131500.2,Store B
2013-07-12,7369382.9,Store B
2013-07-13,6586086.100000001,Store B
2013-07-14,278940.2,Store B
2013-07-15,12633283.3,Store B
2013-07-16,10073793.4,Store B
2013-07-17,9096084.8,Store B
2013-07-18,8901954.600000001,Store B
2013-07-19,9214123.600000001,Store B
2013-07-20,6536032.800000001,Store B
2013-07-21,258732.10000000003,Store B
2013-07-22,6914183.100000001,Store B
2013-07-23,6344246.7,Store B
2013-07-24,6563430.500000001,Store B
2013-07-25,6672337.100000001,Store B
2013-07-26,6897733.7,Store B
2013-07-27,5993537.000000001,Store B
2013-07-28,255686.2,Store B
2013-07-29,12429203.600000001,Store B
2013-07-30,11070966.5,Store B
2013-07-31,11322839.0,Store B
2013-08-01,9661833.5,Store B
2013-08-02,8894188.600000001,Store B
2013-08-03,6952913.000000001,Store B
2013-08-04,278132.80000000005,Store B
2013-08-05,7886882.300000001,Store B
2013-08-06,7003020.2,Store B
2013-08-07,7055924.7,Store B
2013-08-08,7073480.7,Store B
2013-08-09,7248228.9,Store B
2013-08-10,6469699.500000001,Store B
2013-08-11,267693.80000000005,Store B
2013-08-12,12250917.8,Store B
2013-08-13,10097439.0,Store B
2013-08-14,9360455.5,Store B
2013-08-15,7732490.7,Store B
2013-08-16,8951169.700000001,Store B
2013-08-17,6143027.000000001,Store B
2013-08-18,265972.30000000005,Store B
2013-08-19,7030215.500000001,Store B
2013-08-20,6588815.2,Store B
2013-08-21,6266625.2,Store B
2013-08-22,6335986.800000001,Store B
2013-08-23,6639529.600000001,Store B
2013-08-24,5937701.000000001,Store B
2013-08-25,247700.2,Store B
2013-08-26,11332664.200000001,Store B
2013-08-27,9236767.100000001,Store B
2013-08-28,8622413.8,Store B
2013-08-29,8767551.100000001,Store B
2013-08-30,10143734.700000001,Store B
2013-08-31,7103825.300000001,Store B
2013-09-01,276089.0,Store B
2013-09-02,7518404.300000001,Store B
2013-09-03,6954836.9,Store B
2013-09-04,6584391.000000001,Store B
2013-09-05,6428229.500000001,Store B
2013-09-06,6733510.300000001,Store B
2013-09-07,6374503.300000001,Store B
2013-09-08,248050.00000000003,Store B
2013-09-09,12163818.700000001,Store B
2013-09-10,9841394.200000001,Store B
2013-09-11,9114483.4,Store B
2013-09-12,8905607.700000001,Store B
2013-09-13,9208865.600000001,Store B
2013-09-14,6483757.500000001,Store B
2013-09-15,246483.6,Store B
2013-09-16,6743996.600000001,Store B
2013-09-17,6363567.100000001,Store B
2013-09-18,5982012.300000001,Store B
2013-09-19,6376736.300000001,Store B
2013-09-20,6647044.800000001,Store B
2013-09-21,6319634.2,Store B
2013-09-22,224580.40000000002,Store B
2013-09-23,10394282.8,Store B
2013-09-24,8714685.100000001,Store B
2013-09-25,8129619.300000001,Store B
2013-09-26,8238249.800000001,Store B
2013-09-27,9094135.600000001,Store B
2013-09-28,6869553.9,Store B
2013-09-29,251762.50000000003,Store B
2013-09-30,8427073.600000001,Store B
2013-10-01,7344920.000000001,Store B
2013-10-02,7885782.300000001,Store B
2013-10-03,314069.80000000005,Store B
2013-10-04,9016298.5,Store B
2013-10-05,6756223.100000001,Store B
2013-10-06,239022.30000000002,Store B
2013-10-07,12168640.000000002,Store B
2013-10-08,9844002.3,Store B
2013-10-09,8898701.9,Store B
2013-10-10,8590809.700000001,Store B
2013-10-11,8955691.8,Store B
2013-10-12,6824016.100000001,Store B
2013-10-13,249770.40000000002,Store B
2013-10-14,7228545.500000001,Store B
2013-10-15,6450842.2,Store B
2013-10-16,6527222.9,Store B
2013-10-17,6447279.300000001,Store B
2013-10-18,6951525.9,Store B
2013-10-19,6455819.7,Store B
2013-10-20,229203.7,Store B
2013-10-21,10817260.3,Store B
2013-10-22,8720316.0,Store B
2013-10-23,8158370.000000001,Store B
2013-10-24,8116522.700000001,Store B
2013-10-25,8347963.800000001,Store B
2013-10-26,6319225.000000001,Store B
2013-10-27,239974.90000000002,Store B
2013-10-28,6414996.500000001,Store B
2013-10-29,6760100.600000001,Store B
2013-10-30,7667004.4,Store B
2013-10-31,7488441.4,Store B
2013-11-01,4334541.2,Store B
2013-11-02,8151559.9,Store B
2013-11-03,193450.40000000002,Store B
2013-11-04,11625237.8,Store B
2013-11-05,10237228.100000001,Store B
2013-11-06,9047221.700000001,Store B
2013-11-07,8747000.9,Store B
2013-11-08,9288213.0,Store B
2013-11-09,7223415.100000001,Store B
2013-11-10,206637.2,Store B
2013-11-11,7066155.800000001,Store B
2013-11-12,6603463.9,Store B
2013-11-13,6631544.7,Store B
2013-11-14,6754333.300000001,Store B
2013-11-15,7416185.7,Store B
2013-11-16,7266556.000000001,Store B
2013-11-17,214076.50000000003,Store B
2013-11-18,11581476.500000002,Store B
2013-11-19,9785476.8,Store B
2013-11-20,8219764.300000001,Store B
2013-11-21,8892893.9,Store B
2013-11-22,9019016.600000001,Store B
2013-11-23,7252384.7,Store B
2013-11-24,217921.00000000003,Store B
2013-11-25,7925288.800000001,Store B
2013-11-26,7341074.4,Store B
2013-11-27,7397959.800000001,Store B
2013-11-28,7988416.7,Store B
2013-11-29,9683595.9,Store B
2013-11-30,9475925.8,Store B
2013-12-01,242036.30000000002,Store B
2013-12-02,14269684.000000002,Store B
2013-12-03,12006988.4,Store B
2013-12-04,11224257.0,Store B
2013-12-05,11326423.9,Store B
2013-12-06,9274622.5,Store B
2013-12-07,7954255.100000001,Store B
2013-12-08,209137.50000000003,Store B
2013-12-09,8368333.600000001,Store B
2013-12-10,8204067.300000001,Store B
2013-12-11,8101071.000000001,Store B
2013-12-12,8272217.800000001,Store B
2013-12-13,8813548.700000001,Store B
2013-12-14,8732069.5,Store B
2013-12-15,235435.2,Store B
2013-12-16,17185902.8,Store B
2013-12-17,14359392.3,Store B
2013-12-18,13408641.4,Store B
2013-12-19,12914300.3,Store B
2013-12-20,13567945.600000001,Store B
2013-12-21,11181902.600000001,Store B
2013-12-22,290376.9,Store B
2013-12-23,15785061.600000001,Store B
2013-12-24,5756088.800000001,Store B
2013-12-25,156843.5,Store B
2013-12-26,207456.7,Store B
2013-12-27,8985424.8,Store B
2013-12-28,7399224.800000001,Store B
2013-12-29,249208.30000000002,Store B
2013-12-30,11211348.5,Store B
2013-12-31,4988350.4,Store B
2014-01-01,129918.80000000002,Store B
2014-01-02,7678611.600000001,Store B
2014-01-03,7726678.300000001,Store B
2014-01-04,6992984.9,Store B
2014-01-05,203395.50000000003,Store B
2014-01-06,9527899.700000001,Store B
2014-01-07,11502625.200000001,Store B
2014-01-08,9507562.9,Store B
2014-01-09,8818306.200000001,Store B
2014-01-10,9403539.200000001,Store B
2014-01-11,6854296.9,Store B
2014-01-12,193318.40000000002,Store B
2014-01-13,6698921.9,Store B
2014-01-14,6364426.2,Store B
2014-01-15,6357368.600000001,Store B
2014-01-16,6292292.600000001,Store B
2014-01-17,6965887.500000001,Store B
2014-01-18,6834334.100000001,Store B
2014-01-19,193355.80000000002,Store B
2014-01-20,11713700.9,Store B
2014-01-21,9322727.700000001,Store B
2014-01-22,8767317.9,Store B
2014-01-23,8388124.800000001,Store B
2014-01-24,8637174.700000001,Store B
2014-01-25,6584637.4,Store B
2014-01-26,176168.30000000002,Store B
2014-01-27,6258576.500000001,Store B
2014-01-28,6369662.2,Store B
2014-01-29,6390437.9,Store B
2014-01-30,6944374.800000001,Store B
2014-01-31,8729438.3,Store B
2014-02-01,7627587.000000001,Store B
2014-02-02,236434.00000000003,Store B
2014-02-03,12933514.000000002,Store B
2014-02-04,10616619.200000001,Store B
2014-02-05,9302685.700000001,Store B
2014-02-06,9048889.3,Store B
2014-02-07,8882849.8,Store B
2014-02-08,7026476.600000001,Store B
2014-02-09,209248.6,Store B
2014-02-10,7096551.000000001,Store B
2014-02-11,6662527.300000001,Store B
2014-02-12,6651092.800000001,Store B
2014-02-13,6798457.600000001,Store B
2014-02-14,7795304.000000001,Store B
2014-02-15,6923067.800000001,Store B
2014-02-16,209173.80000000002,Store B
2014-02-17,11742847.600000001,Store B
2014-02-18,9579113.5,Store B
2014-02-19,8641509.8,Store B
2014-02-20,8512777.9,Store B
2014-02-21,8648544.3,Store B
2014-02-22,6736270.2,Store B
2014-02-23,203505.50000000003,Store B
2014-02-24,6639602.2,Store B
2014-02-25,6267193.9,Store B
2014-02-26,6556492.800000001,Store B
2014-02-27,6607070.800000001,Store B
2014-02-28,8661737.700000001,Store B
2014-03-01,7797852.7,Store B
2014-03-02,248120.40000000002,Store B
2014-03-03,11280181.0,Store B
2014-03-04,10133156.0,Store B
2014-03-05,9683264.8,Store B
2014-03-06,9289051.200000001,Store B
2014-03-07,9334919.0,Store B
2014-03-08,6683530.7,Store B
2014-03-09,205821.00000000003,Store B
2014-03-10,6825262.4,Store B
2014-03-11,6496603.300000001,Store B
2014-03-12,6374602.300000001,Store B
2014-03-13,6488792.2,Store B
2014-03-14,7092323.7,Store B
2014-03-15,6941079.2,Store B
2014-03-16,234437.50000000003,Store B
2014-03-17,11342873.3,Store B
2014-03-18,9269041.100000001,Store B
2014-03-19,8634890.0,Store B
2014-03-20,7897359.800000001,Store B
2014-03-21,8449813.9,Store B
2014-03-22,6794624.100000001,Store B
2014-03-23,239268.7,Store B
2014-03-24,7157249.000000001,Store B
2014-03-25,6500532.500000001,Store B
2014-03-26,6425040.600000001,Store B
2014-03-27,6627193.100000001,Store B
2014-03-28,7504279.2,Store B
2014-03-29,6873700.9,Store B
2014-03-30,227749.50000000003,Store B
2014-03-31,13269226.3,Store B
2014-04-01,10025660.700000001,Store B
2014-04-02,9145891.700000001,Store B
2014-04-03,9036788.200000001,Store B
2014-04-04,9432505.5,Store B
2014-04-05,7216823.9,Store B
2014-04-06,245479.30000000002,Store B
2014-04-07,7287176.600000001,Store B
2014-04-08,6872983.7,Store B
2014-04-09,7051253.000000001,Store B
2014-04-10,7176962.100000001,Store B
2014-04-11,7601276.100000001,Store B
2014-04-12,7026908.9,Store B
2014-04-13,265622.5,Store B
2014-04-14,12851452.9,Store B
2014-04-15,11735199.3,Store B
2014-04-16,11027335.0,Store B
2014-04-17,11393159.8,Store B
2014-04-18,244601.50000000003,Store B
2014-04-19,9270809.9,Store B
2014-04-20,205478.90000000002,Store B
2014-04-21,265086.80000000005,Store B
2014-04-22,7668931.600000001,Store B
2014-04-23,6597443.600000001,Store B
2014-04-24,6643071.600000001,Store B
2014-04-25,6841950.500000001,Store B
2014-04-26,6565342.300000001,Store B
2014-04-27,241593.00000000003,Store B
2014-04-28,11734698.8,Store B
2014-04-29,10402843.0,Store B
2014-04-30,11925144.000000002,Store B
2014-05-01,261884.7,Store B
2014-05-02,12441768.9,Store B
2014-05-03,7535365.2,Store B
2014-05-04,250256.6,Store B
2014-05-05,11876769.3,Store B
2014-05-06,9981258.100000001,Store B
2014-05-07,9297006.4,Store B
2014-05-08,9192154.4,Store B
2014-05-09,9594910.600000001,Store B
2014-05-10,7510834.100000001,Store B
2014-05-11,267098.7,Store B
2014-05-12,7021875.300000001,Store B
2014-05-13,6741489.7,Store B
2014-05-14,6755141.800000001,Store B
2014-05-15,6878203.2,Store B
2014-05-16,7166690.300000001,Store B
2014-05-17,6657956.800000001,Store B
2014-05-18,258264.60000000003,Store B
2014-05-19,11114752.0,Store B
2014-05-20,9090801.5,Store B
2014-05-21,8499757.200000001,Store B
2014-05-22,8269572.300000001,Store B
2014-05-23,8994709.9,Store B
2014-05-24,6743896.500000001,Store B
2014-05-25,246506.7,Store B
